Book,Line,Word,Text,Length
7,1,1,ὧς,long
7,1,2,ὁ,short
7,1,3,μὲν,short
7,1,4,ἔνθ’,long
7,1,5,ἠρ,long
7,1,5,ᾶτ,long
7,1,5,ο,short
7,1,6,πολ,short
7,1,6,ύτλ,long
7,1,6,ας,long
7,1,7,δῖ,long
7,1,7,ος,short
7,1,8,Ὀδ,short
7,1,8,υσσ,long
7,1,8,"εύς,",long
7,2,1,κούρ,long
7,2,1,ην,long
7,2,2,δὲ,long
7,2,3,προτ,short
7,2,3,ὶ,short
7,2,4,ἄστ,long
7,2,4,υ,short
7,2,5,φέρ,short
7,2,5,εν,long
7,2,6,μέν,short
7,2,6,ος,short
7,2,7,ἡμ,long
7,2,7,ι,short
7,2,7,όν,short
7,2,7,οι,long
7,2,7,ϊν.,long
7,3,1,ἡ,long
7,3,2,δ’ὅτ,short
7,3,2,ε,short
7,3,3,δὴ,long
7,3,4,οὗ,long
7,3,5,πατρ,long
7,3,5,ὸς,short
7,3,6,ἀγ,short
7,3,6,ακλ,long
7,3,6,υτ,short
7,3,6,ὰ,short
7,3,7,δώμ,long
7,3,7,αθ’,short
7,3,8,ἵκ,short
7,3,8,αν,long
7,3,8,"ε,",long
7,4,1,στῆσ,long
7,4,1,εν,short
7,4,2,ἄρ’,short
7,4,3,ἐν,long
7,4,4,προθ,short
7,4,4,ύρ,short
7,4,4,οισ,long
7,4,4,"ι,",short
7,4,5,κασ,short
7,4,5,ίγν,long
7,4,5,ητ,long
7,4,5,οι,long
7,4,6,δέ,short
7,4,7,μιν,short
7,4,8,ἀμφ,long
7,4,8,ὶς,long
7,5,1,ἵστ,long
7,5,1,αντ’,long
7,5,2,ἀθ,long
7,5,2,αν,short
7,5,2,άτ,short
7,5,2,οις,long
7,5,3,ἐν,short
7,5,3,αλ,short
7,5,3,ίγκ,long
7,5,3,ι,short
7,5,3,"οι,",short
7,5,4,οἵ,long
7,5,5,ῥ’ὑπ’,short
7,5,6,ἀπ,short
7,5,6,ήν,long
7,5,6,ης,long
7,6,1,ἡμ,long
7,6,1,ι,short
7,6,1,όν,short
7,6,1,ους,long
7,6,2,ἔλ,short
7,6,2,υ,short
7,6,2,ον,long
7,6,3,ἐσθ,long
7,6,3,ῆτ,long
7,6,3,ά,short
7,6,4,τε,short
7,6,5,ἔσφ,long
7,6,5,ερ,short
7,6,5,ον,short
7,6,6,εἴσ,long
7,6,6,ω.,long
7,7,1,αὐτ,long
7,7,1,ὴ,long
7,7,2,δ’ἐς,long
7,7,3,θάλ,short
7,7,3,αμ,short
7,7,3,ον,long
7,7,4,ἑ,short
7,7,4,ὸν,short
7,7,5,ἤ,long
7,7,5,ϊ,short
7,7,5,ε·,short
7,7,6,δαῖ,long
7,7,6,ε,short
7,7,7,δέ,short
7,7,8,οἱ,long
7,7,9,πῦρ,long
7,8,1,γρη,long
7,8,1,ῢς,short
7,8,2,Ἀπ,short
7,8,2,ειρ,long
7,8,2,αί,long
7,8,2,"η,",long
7,8,3,θαλ,short
7,8,3,αμ,short
7,8,3,ηπ,long
7,8,3,όλ,short
7,8,3,ος,short
7,8,4,Εὐρ,long
7,8,4,υμ,short
7,8,4,έδ,short
7,8,4,ουσ,long
7,8,4,"α,",long
7,9,1,τήν,long
7,9,2,ποτ’,short
7,9,3,Ἀπ,short
7,9,3,είρ,long
7,9,3,ηθ,long
7,9,3,εν,long
7,9,4,νέ,short
7,9,4,ες,short
7,9,5,ἤγ,long
7,9,5,αγ,short
7,9,5,ον,short
7,9,6,ἀμφ,long
7,9,6,ι,short
7,9,6,έλ,short
7,9,6,ισσ,long
7,9,6,αι·,long
7,10,1,Ἀλκ,long
7,10,1,ιν,short
7,10,1,ό,short
7,10,1,ῳ,long
7,10,2,δ’αὐτ,long
7,10,2,ὴν,long
7,10,3,γέρ,short
7,10,3,ας,short
7,10,4,ἔξ,long
7,10,4,ελ,short
7,10,4,"ον,",short
7,10,5,οὕν,long
7,10,5,εκ,short
7,10,5,α,short
7,10,6,πᾶσ,long
7,10,6,ι,long
7,11,1,Φαι,long
7,11,1,ήκ,long
7,11,1,εσσ,long
7,11,1,ιν,short
7,11,2,ἄν,short
7,11,2,ασσ,long
7,11,2,"ε,",short
7,11,3,θε,short
7,11,3,οῦ,long
7,11,4,δ’ὣς,long
7,11,5,δῆμ,long
7,11,5,ος,short
7,11,6,ἄκ,short
7,11,6,ου,long
7,11,6,εν·,long
7,12,1,ἣ,long
7,12,2,τρέφ,short
7,12,2,ε,short
7,12,3,Ναυσ,long
7,12,3,ικ,short
7,12,3,ά,short
7,12,3,αν,long
7,12,4,λευκ,long
7,12,4,ώλ,long
7,12,4,εν,short
7,12,4,ον,short
7,12,5,ἐν,long
7,12,6,μεγ,short
7,12,6,άρ,short
7,12,6,οισ,long
7,12,6,ιν.,long
7,13,1,ἥ,long
7,13,2,οἱ,long
7,13,3,πῦρ,long
7,13,4,ἀν,short
7,13,4,έκ,short
7,13,4,αι,long
7,13,4,ε,short
7,13,5,καὶ,short
7,13,6,εἴσ,long
7,13,6,ω,long
7,13,7,δόρπ,long
7,13,7,ον,short
7,13,8,ἐκ,short
7,13,8,όσμ,long
7,13,8,ει.,long
7,14,1,καὶ,long
7,14,2,τότ’,short
7,14,3,Ὀδ,short
7,14,3,υσσ,long
7,14,3,εὺς,long
7,14,4,ὦρτ,long
7,14,4,ο,short
7,14,5,πόλ,short
7,14,5,ινδ’,long
7,14,6,ἴμ,short
7,14,6,εν·,short
7,14,7,ἀμφ,long
7,14,7,ὶ,short
7,14,8,δ’Ἀθ,short
7,14,8,ήν,long
7,14,8,η,long
7,15,1,πολλ,long
7,15,1,ὴν,long
7,15,2,ἠ,long
7,15,2,έρ,short
7,15,2,α,short
7,15,3,χεῦ,long
7,15,3,ε,short
7,15,4,φίλ,short
7,15,4,α,long
7,15,5,φρον,short
7,15,5,έ,short
7,15,5,ουσ’,long
7,15,6,Ὀδ,short
7,15,6,υσ,short
7,15,6,ῆ,long
7,15,6,"ϊ,",long
7,16,1,μή,long
7,16,2,τις,long
7,16,3,Φαι,long
7,16,3,ήκ,long
7,16,3,ων,long
7,16,4,μεγ,short
7,16,4,αθ,short
7,16,4,ύμ,long
7,16,4,ων,long
7,16,5,ἀντ,long
7,16,5,ιβ,short
7,16,5,ολ,short
7,16,5,ήσ,long
7,16,5,ας,long
7,17,1,κερτ,long
7,17,1,ομ,short
7,17,1,έ,short
7,17,1,οι,long
7,17,2,τ’ἐπ,short
7,17,2,έ,short
7,17,2,εσσ,long
7,17,2,ι,short
7,17,3,καὶ,short
7,17,4,ἐξ,long
7,17,4,ερ,short
7,17,4,έ,short
7,17,4,οιθ’,long
7,17,5,ὅτ,short
7,17,5,ις,short
7,17,6,εἴ,long
7,17,6,η.,long
7,18,1,ἀλλ’,long
7,18,2,ὅτ,short
7,18,2,ε,short
7,18,3,δὴ,long
7,18,4,ἄρ’,short
7,18,5,ἔμ,short
7,18,5,ελλ,long
7,18,5,ε,short
7,18,6,πόλ,short
7,18,6,ιν,long
7,18,7,δύσ,long
7,18,7,εσθ,long
7,18,7,αι,short
7,18,8,ἐρ,short
7,18,8,ανν,long
7,18,8,"ήν,",long
7,19,1,ἔνθ,long
7,19,1,α,short
7,19,2,οἱ,short
7,19,3,ἀντ,long
7,19,3,εβ,short
7,19,3,όλ,short
7,19,3,ησ,long
7,19,3,ε,short
7,19,4,θε,short
7,19,4,"ά,",long
7,19,5,γλαυκ,long
7,19,5,ῶπ,long
7,19,5,ις,short
7,19,6,Ἀθ,short
7,19,6,ήν,long
7,19,6,"η,",long
7,20,1,παρθ,long
7,20,1,εν,short
7,20,1,ικ,short
7,20,1,ῇ,long
7,20,2,ἐ,short
7,20,2,ϊκ,short
7,20,2,υῖ,long
7,20,2,α,short
7,20,3,νε,short
7,20,3,ήν,long
7,20,3,ιδ,short
7,20,3,"ι,",short
7,20,4,κάλπ,long
7,20,4,ιν,short
7,20,5,ἐχ,short
7,20,5,ούσ,long
7,20,5,ῃ.,long
7,21,1,στῆ,long
7,21,2,δὲ,long
7,21,3,πρόσθ’,long
7,21,4,αὐτ,long
7,21,4,"οῦ,",long
7,21,5,ὁ,short
7,21,6,δ’ἀν,short
7,21,6,είρ,long
7,21,6,ετ,short
7,21,6,ο,short
7,21,7,δῖ,long
7,21,7,ος,short
7,21,8,Ὀδ,short
7,21,8,υσσ,long
7,21,8,εύς·,long
7,22,1,ὦ,long
7,22,2,τέκ,short
7,22,2,"ος,",short
7,22,3,οὐκ,long
7,22,4,ἄν,long
7,22,5,μοι,long
7,22,6,δόμ,short
7,22,6,ον,short
7,22,7,ἀν,long
7,22,7,έρ,short
7,22,7,ος,short
7,22,8,ἡγ,long
7,22,8,ήσ,long
7,22,8,αι,long
7,22,8,ο,long
7,23,1,Ἀλκ,long
7,23,1,ιν,short
7,23,1,ό,short
7,23,1,"ου,",long
7,23,2,ὃς,long
7,23,3,τοῖσδ,long
7,23,3,ε,short
7,23,4,μετ’,short
7,23,5,ἀνθρ,long
7,23,5,ώπ,long
7,23,5,οισ,long
7,23,5,ιν,short
7,23,6,ἀν,short
7,23,6,άσσ,long
7,23,6,ει;,long
7,24,1,καὶ,long
7,24,2,γὰρ,short
7,24,3,ἐγ,short
7,24,3,ὼ,long
7,24,4,ξεῖν,long
7,24,4,ος,long
7,24,5,ταλ,short
7,24,5,απ,short
7,24,5,είρ,long
7,24,5,ι,short
7,24,5,ος,short
7,24,6,ἐνθ,long
7,24,6,άδ’,short
7,24,7,ἱκ,short
7,24,7,άν,long
7,24,7,ω,long
7,25,1,τηλ,long
7,25,1,όθ,short
7,25,1,εν,short
7,25,2,ἐξ,long
7,25,3,ἀπ,short
7,25,3,ί,short
7,25,3,ης,long
7,25,4,γαί,long
7,25,4,ης·,long
7,25,5,τῶ,long
7,25,6,οὔ,long
7,25,7,τιν,short
7,25,7,α,short
7,25,8,οἶδ,long
7,25,8,α,long
7,26,1,ἀνθρ,long
7,26,1,ώπ,long
7,26,1,"ων,",long
7,26,2,οἳ,long
7,26,3,τήνδ,long
7,26,3,ε,short
7,26,4,πόλ,short
7,26,4,ιν,long
7,26,5,καὶ,long
7,26,6,γαῖ,long
7,26,6,αν,short
7,26,7,ἔχ,short
7,26,7,ουσ,long
7,26,7,ι.,long
7,27,1,τὸν,long
7,27,2,δ’αὖτ,long
7,27,2,ε,long
7,27,3,προσ,short
7,27,3,έ,short
7,27,3,ειπ,long
7,27,3,ε,short
7,27,4,θε,short
7,27,4,ά,long
7,27,5,γλαυκ,long
7,27,5,ῶπ,long
7,27,5,ις,short
7,27,6,Ἀθ,short
7,27,6,ήν,long
7,27,6,η·,long
7,28,1,τοιγ,long
7,28,1,ὰρ,short
7,28,2,ἐγ,short
7,28,2,ώ,long
7,28,3,"τοι,",long
7,28,4,ξεῖν,long
7,28,4,ε,short
7,28,5,πάτ,short
7,28,5,"ερ,",long
7,28,6,δόμ,short
7,28,6,"ον,",short
7,28,7,ὅν,long
7,28,8,με,short
7,28,9,κελ,short
7,28,9,εύ,long
7,28,9,"εις,",long
7,29,1,δείξ,long
7,29,1,"ω,",short
7,29,2,ἐπ,short
7,29,2,εί,long
7,29,3,μοι,long
7,29,4,πατρ,long
7,29,4,ὸς,short
7,29,5,ἀμ,short
7,29,5,ύμ,long
7,29,5,ον,short
7,29,5,ος,short
7,29,6,ἐγγ,long
7,29,6,ύθ,short
7,29,6,ι,short
7,29,7,ναί,long
7,29,7,ει.,long
7,30,1,ἀλλ’,long
7,30,2,ἴθ,short
7,30,2,ι,short
7,30,3,σιγ,long
7,30,3,ῇ,long
7,30,4,τοῖ,long
7,30,4,"ον,",short
7,30,5,ἐγ,short
7,30,5,ὼ,long
7,30,6,δ’ὁδ,short
7,30,6,ὸν,short
7,30,7,ἡγ,long
7,30,7,εμ,short
7,30,7,ον,short
7,30,7,εύσ,long
7,30,7,"ω,",long
7,31,1,μηδ,long
7,31,1,έ,short
7,31,2,τιν’,short
7,31,3,ἀνθρ,long
7,31,3,ώπ,long
7,31,3,ων,long
7,31,4,προτ,short
7,31,4,ι,short
7,31,4,όσσ,long
7,31,4,ε,short
7,31,4,ο,short
7,31,5,μηδ’,long
7,31,6,ἐρ,short
7,31,6,έ,short
7,31,6,ειν,long
7,31,6,ε.,long
7,32,1,οὐ,long
7,32,2,γὰρ,long
7,32,3,ξείν,long
7,32,3,ους,long
7,32,4,οἵ,long
7,32,5,γε,short
7,32,6,μάλ’,short
7,32,7,ἀνθρ,long
7,32,7,ώπ,long
7,32,7,ους,long
7,32,8,ἀν,short
7,32,8,έχ,short
7,32,8,οντ,long
7,32,8,"αι,",long
7,33,1,οὐδ’,long
7,33,2,ἀγ,short
7,33,2,απ,short
7,33,2,αζ,long
7,33,2,όμ,short
7,33,2,εν,short
7,33,2,οι,long
7,33,3,φιλ,short
7,33,3,έ,short
7,33,3,ουσ’,long
7,33,4,ὅς,long
7,33,5,κ’ἄλλ,long
7,33,5,οθ,short
7,33,5,εν,short
7,33,6,ἔλθ,long
7,33,6,ῃ.,long
7,34,1,νηυσ,long
7,34,1,ὶ,short
7,34,2,θο,short
7,34,2,ῇσ,long
7,34,2,ιν,long
7,34,3,τοί,long
7,34,4,γε,short
7,34,5,πεπ,short
7,34,5,οιθ,long
7,34,5,ότ,short
7,34,5,ες,short
7,34,6,ὠκ,long
7,34,6,εί,long
7,34,6,ῃσ,long
7,34,6,ι,long
7,35,1,λαῖτμ,long
7,35,1,α,short
7,35,2,μέγ’,short
7,35,3,ἐκπ,long
7,35,3,ερ,short
7,35,3,ό,short
7,35,3,ωσ,long
7,35,3,"ιν,",short
7,35,4,ἐπ,short
7,35,4,εί,long
7,35,5,σφισ,short
7,35,5,ι,short
7,35,6,δῶκ’,long
7,35,7,ἐν,short
7,35,7,οσ,short
7,35,7,ίχθ,long
7,35,7,ων·,long
7,36,1,τῶν,long
7,36,2,νέ,short
7,36,2,ες,short
7,36,3,ὠκ,long
7,36,3,εῖ,long
7,36,3,αι,long
7,36,4,ὡς,long
7,36,5,εἰ,long
7,36,6,πτερ,short
7,36,6,ὸν,short
7,36,7,ἠ,long
7,36,7,ὲ,short
7,36,8,νό,short
7,36,8,ημ,long
7,36,8,α.,long
7,37,1,ὣς,long
7,37,2,ἄρ,short
7,37,2,α,short
7,37,3,φων,long
7,37,3,ήσ,long
7,37,3,ασ’,long
7,37,4,ἡγ,long
7,37,4,ήσ,long
7,37,4,ατ,short
7,37,4,ο,short
7,37,5,Παλλ,long
7,37,5,ὰς,short
7,37,6,Ἀθ,short
7,37,6,ήν,long
7,37,6,η,long
7,38,1,καρπ,long
7,38,1,αλ,short
7,38,1,ίμ,short
7,38,1,ως·,long
7,38,2,ὁ,short
7,38,3,δ’ἔπ,short
7,38,3,ειτ,long
7,38,3,α,short
7,38,4,μετ’,short
7,38,5,ἴχν,long
7,38,5,ι,short
7,38,5,α,short
7,38,6,βαῖν,long
7,38,6,ε,short
7,38,7,θε,short
7,38,7,οῖ,long
7,38,7,ο.,long
7,39,1,τὸν,long
7,39,2,δ’ἄρ,short
7,39,2,α,short
7,39,3,Φαί,long
7,39,3,ηκ,long
7,39,3,ες,long
7,39,4,ναυσ,long
7,39,4,ικλ,long
7,39,4,υτ,short
7,39,4,οὶ,short
7,39,5,οὐκ,long
7,39,6,ἐν,short
7,39,6,ό,short
7,39,6,ησ,long
7,39,6,αν,long
7,40,1,ἐρχ,long
7,40,1,όμ,short
7,40,1,εν,short
7,40,1,ον,long
7,40,2,κατ,short
7,40,2,ὰ,short
7,40,3,ἄστ,long
7,40,3,υ,short
7,40,4,δι,short
7,40,4,ὰ,long
7,40,5,σφέ,short
7,40,5,ας·,short
7,40,6,οὐ,long
7,40,7,γὰρ,short
7,40,8,Ἀθ,short
7,40,8,ήν,long
7,40,8,η,long
7,41,1,εἴ,long
7,41,1,α,short
7,41,2,ἐ,short
7,41,2,ϋπλ,long
7,41,2,όκ,short
7,41,2,αμ,short
7,41,2,"ος,",long
7,41,3,δειν,long
7,41,3,ὴ,long
7,41,4,θε,short
7,41,4,"ός,",short
7,41,5,ἥ,long
7,41,6,ῥά,short
7,41,7,οἱ,short
7,41,8,ἀχλ,long
7,41,8,ὺν,long
7,42,1,θεσπ,long
7,42,1,εσ,short
7,42,1,ί,short
7,42,1,ην,long
7,42,2,κατ,short
7,42,2,έχ,short
7,42,2,ευ,long
7,42,2,ε,short
7,42,3,φίλ,short
7,42,3,α,long
7,42,4,φρον,short
7,42,4,έ,short
7,42,4,ουσ’,long
7,42,5,ἐν,short
7,42,5,ὶ,short
7,42,6,θυμ,long
7,42,6,ῷ.,long
7,43,1,θαύμ,long
7,43,1,αζ,long
7,43,1,εν,long
7,43,2,δ’Ὀδ,short
7,43,2,υσ,short
7,43,2,εὺς,long
7,43,3,λιμ,short
7,43,3,έν,short
7,43,3,ας,long
7,43,4,καὶ,long
7,43,5,νῆ,long
7,43,5,ας,short
7,43,6,ἐ,short
7,43,6,ΐσ,long
7,43,6,ας,long
7,44,1,αὐτ,long
7,44,1,ῶν,long
7,44,2,θ’ἡρ,long
7,44,2,ώ,long
7,44,2,ων,long
7,44,3,ἀγ,short
7,44,3,ορ,short
7,44,3,ὰς,long
7,44,4,καὶ,long
7,44,5,τείχ,long
7,44,5,ε,short
7,44,5,α,short
7,44,6,μακρ,long
7,44,6,ὰ,long
7,45,1,ὑψ,long
7,45,1,ηλ,long
7,45,1,"ά,",long
7,45,2,σκολ,short
7,45,2,όπ,short
7,45,2,εσσ,long
7,45,2,ιν,short
7,45,3,ἀρ,short
7,45,3,ηρ,long
7,45,3,ότ,short
7,45,3,"α,",short
7,45,4,θαῦμ,long
7,45,4,α,short
7,45,5,ἰδ,short
7,45,5,έσθ,long
7,45,5,αι.,long
7,46,1,ἀλλ’,long
7,46,2,ὅτ,short
7,46,2,ε,short
7,46,3,δὴ,long
7,46,4,βασ,short
7,46,4,ιλ,short
7,46,4,ῆ,long
7,46,4,ος,short
7,46,5,ἀγ,short
7,46,5,ακλ,long
7,46,5,υτ,short
7,46,5,ὰ,short
7,46,6,δώμ,long
7,46,6,αθ’,short
7,46,7,ἵκ,short
7,46,7,οντ,long
7,46,7,"ο,",long
7,47,1,τοῖσ,long
7,47,1,ι,short
7,47,2,δὲ,short
7,47,3,μύθ,long
7,47,3,ων,long
7,47,4,ἦρχ,long
7,47,4,ε,short
7,47,5,θε,short
7,47,5,"ά,",long
7,47,6,γλαυκ,long
7,47,6,ῶπ,long
7,47,6,ις,short
7,47,7,Ἀθ,short
7,47,7,ήν,long
7,47,7,η·,long
7,48,1,οὗτ,long
7,48,1,ος,long
7,48,2,δή,long
7,48,3,"τοι,",long
7,48,4,ξεῖν,long
7,48,4,ε,short
7,48,5,πάτ,short
7,48,5,"ερ,",long
7,48,6,δόμ,short
7,48,6,"ος,",short
7,48,7,ὅν,long
7,48,8,με,short
7,48,9,κελ,short
7,48,9,εύ,long
7,48,9,εις,long
7,49,1,πεφρ,long
7,49,1,αδ,short
7,49,1,έμ,short
7,49,1,εν·,long
7,49,2,δή,long
7,49,2,εις,long
7,49,3,δὲ,short
7,49,4,δι,short
7,49,4,οτρ,long
7,49,4,εφ,short
7,49,4,έ,short
7,49,4,ας,long
7,49,5,βασ,short
7,49,5,ιλ,short
7,49,5,ῆ,long
7,49,5,ας,long
7,50,1,δαίτ,long
7,50,1,ην,long
7,50,2,δαιν,long
7,50,2,υμ,short
7,50,2,έν,short
7,50,2,ους·,long
7,50,3,σὺ,short
7,50,4,δ’ἔσ,short
7,50,4,ω,long
7,50,5,κί,short
7,50,5,"ε,",short
7,50,6,μηδ,long
7,50,6,έ,short
7,50,7,τι,short
7,50,8,θυμ,long
7,50,8,ῷ,long
7,51,1,τάρβ,long
7,51,1,ει·,long
7,51,2,θαρσ,long
7,51,2,αλ,short
7,51,2,έ,short
7,51,2,ος,long
7,51,3,γὰρ,short
7,51,4,ἀν,short
7,51,4,ὴρ,long
7,51,5,ἐν,long
7,51,6,πᾶσ,long
7,51,6,ιν,short
7,51,7,ἀμ,short
7,51,7,είν,long
7,51,7,ων,long
7,52,1,ἔργ,long
7,52,1,οισ,long
7,52,1,ιν,long
7,52,2,τελ,short
7,52,2,έθ,short
7,52,2,"ει,",long
7,52,3,εἰ,long
7,52,4,καί,long
7,52,5,ποθ,short
7,52,5,εν,short
7,52,6,ἄλλ,long
7,52,6,οθ,short
7,52,6,εν,short
7,52,7,ἔλθ,long
7,52,7,οι.,long
7,53,1,δέσπ,long
7,53,1,οιν,long
7,53,1,αν,long
7,53,2,μὲν,long
7,53,3,πρῶτ,long
7,53,3,α,short
7,53,4,κιχ,short
7,53,4,ήσ,long
7,53,4,ε,short
7,53,4,αι,short
7,53,5,ἐν,long
7,53,6,μεγ,short
7,53,6,άρ,short
7,53,6,οισ,long
7,53,6,ιν·,long
7,54,1,Ἀρ,long
7,54,1,ήτ,long
7,54,1,η,long
7,54,2,δ’ὄν,short
7,54,2,ομ’,short
7,54,3,ἐστ,long
7,54,3,ὶν,short
7,54,4,ἐπ,short
7,54,4,ών,long
7,54,4,υμ,short
7,54,4,"ον,",short
7,54,5,ἐκ,long
7,54,6,δὲ,short
7,54,7,τοκ,short
7,54,7,ή,long
7,54,7,ων,long
7,55,1,τῶν,long
7,55,2,αὐτ,long
7,55,2,ῶν,long
7,55,3,οἵ,long
7,55,4,περ,long
7,55,5,τέκ,short
7,55,5,ον,short
7,55,6,Ἀλκ,long
7,55,6,ίν,short
7,55,6,ο,short
7,55,6,ον,long
7,55,7,βασ,short
7,55,7,ιλ,short
7,55,7,ῆ,long
7,55,7,α.,long
7,56,1,Ναυσ,long
7,56,1,ίθ,short
7,56,1,ο,short
7,56,1,ον,long
7,56,2,μὲν,long
7,56,3,πρῶτ,long
7,56,3,α,short
7,56,4,Ποσ,short
7,56,4,ειδ,long
7,56,4,ά,long
7,56,4,ων,long
7,56,5,ἐν,short
7,56,5,οσ,short
7,56,5,ίχθ,long
7,56,5,ων,long
7,57,1,γείν,long
7,57,1,ατ,short
7,57,1,ο,short
7,57,2,καὶ,long
7,57,3,Περ,short
7,57,3,ίβ,short
7,57,3,οι,long
7,57,3,"α,",short
7,57,4,γυν,short
7,57,4,αικ,long
7,57,4,ῶν,long
7,57,5,εἶδ,long
7,57,5,ος,short
7,57,6,ἀρ,short
7,57,6,ίστ,long
7,57,6,"η,",long
7,58,1,ὁπλ,long
7,58,1,οτ,short
7,58,1,άτ,short
7,58,1,η,long
7,58,2,θυγ,short
7,58,2,άτ,short
7,58,2,ηρ,long
7,58,3,μεγ,short
7,58,3,αλ,short
7,58,3,ήτ,long
7,58,3,ορ,short
7,58,3,ος,short
7,58,4,Εὐρ,long
7,58,4,υμ,short
7,58,4,έδ,short
7,58,4,οντ,long
7,58,4,"ος,",long
7,59,1,ὅς,long
7,59,2,ποθ’,short
7,59,3,ὑπ,short
7,59,3,ερθ,long
7,59,3,ύμ,long
7,59,3,οισ,long
7,59,3,ι,short
7,59,4,Γιγ,short
7,59,4,άντ,long
7,59,4,εσσ,long
7,59,4,ιν,long
7,59,5,βασ,short
7,59,5,ίλ,short
7,59,5,ευ,long
7,59,5,εν.,long
7,60,1,ἀλλ’,long
7,60,2,ὁ,short
7,60,3,μὲν,short
7,60,4,ὤλ,long
7,60,4,εσ,short
7,60,4,ε,short
7,60,5,λα,long
7,60,5,ὸν,short
7,60,6,ἀτ,short
7,60,6,άσθ,long
7,60,6,αλ,short
7,60,6,"ον,",short
7,60,7,ὤλ,long
7,60,7,ετ,short
7,60,7,ο,short
7,60,8,δ’αὐτ,long
7,60,8,ός·,long
7,61,1,τῇ,long
7,61,2,δὲ,short
7,61,3,Ποσ,short
7,61,3,ειδ,long
7,61,3,ά,long
7,61,3,ων,long
7,61,4,ἐμ,short
7,61,4,ίγ,short
7,61,4,η,long
7,61,5,καὶ,short
7,61,6,ἐγ,short
7,61,6,είν,long
7,61,6,ατ,short
7,61,6,ο,short
7,61,7,παῖδ,long
7,61,7,α,long
7,62,1,Ναυσ,long
7,62,1,ίθ,short
